model_name,Price (Dollar),Storage (GB),review,timestamp,stars,country,language,tk_review,timestamp_nanosec,timestamp_formatted
453,iPhone 13 Pro Max,669.0,512,"upgraded my se to the 13 max and decided to buy refurb. the phone was flawless and i’ve been using it for a month now and works fine. loving the larger screen and the camera takes nicer pics at night!
read more",1972-06-29,5,the United States,en,"['upgraded', 'se', '13', 'max', 'decided', 'buy', 'refurb', '.', 'phone', 'flawless', '’', 'using', 'month', 'works', 'fine', '.', 'loving', 'larger', 'screen', 'camera', 'takes', 'nicer', 'pics', 'night', '!', 'read']",78624000000000000,29/06/1972
454,iPhone 13 Pro Max,669.0,512,"there is non geniune battery warning. is the battery broken?
read more",1971-09-25,1,the United States,en,"['non', 'geniune', 'battery', 'warning', '.', 'battery', 'broken', '?', 'read']",54604800000000000,25/09/1971
455,iPhone 13 Pro Max,669.0,512,"perfect packaging
read more",1971-09-28,5,the United States,en,"['perfect', 'packaging', 'read']",54864000000000000,28/09/1971
456,iPhone 13 Pro Max,669.0,512,"good working phone.but the charger nit work properly so i nave to used my old charger.i connected the phone to the charger was provided when i purchased the phone all nite and only charge half of the battery, when i used my magnetic charger charge the phone 100%.
read more",1972-07-13,3,the United States,en,"['good', 'working', 'phone.but', 'charger', 'nit', 'work', 'properly', 'nave', 'used', 'old', 'charger', '.', 'connected', 'phone', 'charger', 'provided', 'purchased', 'phone', 'nite', 'charge', 'half', 'battery', ',', 'used', 'magnetic', 'charger', 'charge', 'phone', '100', '%', '.', 'read']",79833600000000000,13/07/1972
457,iPhone 13 Pro Max,669.0,512,"its battery capacity started to drop after i used it for three months.
read more",1971-09-04,3,the United States,en,"['battery', 'capacity', 'started', 'drop', 'used', 'three', 'months', '.', 'read']",52790400000000000,04/09/1971
458,iPhone 15 Pro Max,992.19,256,"my wife have been contemplating getting a new iphone because hers had reached the capacity on storage and the battery was not keeping a long charge. i think she had the iphone 8. we are not a couple that splurge because finances dictate that we be humble. so when i was searching for a phone i was looking at the iphone 11 or 12. but knowing the 15 was out and it got crazy praise i called our local apple store for advice. the gentleman told me the 11 would be a huge upgrade from the 8 that she had. but he said with the 15 she would have all the latest technology and she wouldn't have to upgrade for at least 4 yrs considering she had the 8 for 3 yrs and we bought that the end of 2020. so i took a deep breath, came to my saved items on prime and purchased this ""refurbished"" iphone 15. i'm genx. i came up when the nokia, sony erickson, motorola razr (the grey flat one) and nextel we're wassup. so spending a g on a phone was a hard no for me. but this time i said eff it. this phone was brand new, works flawlessly, it's everything she ever wanted from her old phone. we're on verizon but the phone came unlocked. it took a little long because the phone needed an apple update but after an hour it was up and running. so if you're on the fence about getting this ""refurbished"" iphone 15 pro max because of condition, functionality or network issues don't be. our experience was great 💯.
read more",1970-06-18,5,the United States,en,"['wife', 'contemplating', 'getting', 'new', 'iphone', 'reached', 'capacity', 'storage', 'battery', 'keeping', 'long', 'charge', '.', 'think', 'iphone', '8', '.', 'couple', 'splurge', 'finances', 'dictate', 'humble', '.', 'searching', 'phone', 'looking', 'iphone', '11', '12', '.', 'knowing', '15', 'got', 'crazy', 'praise', 'called', 'local', 'apple', 'store', 'advice', '.', 'gentleman', 'told', '11', 'would', 'huge', 'upgrade', '8', '.', 'said', '15', 'would', 'latest', 'technology', 'upgrade', 'least', '4', 'yrs', 'considering', '8', '3', 'yrs', 'bought', 'end', '2020', '.', 'took', 'deep', 'breath', ',', 'came', 'saved', 'items', 'prime', 'purchased', '""', 'refurbished', '""', 'iphone', '15', '.', ""i'm"", 'genx', '.', 'came', 'nokia', ',', 'sony', 'erickson', ',', 'motorola', 'razr', '(', 'grey', 'flat', 'one', ')', 'nextel', ""we're"", 'wassup', '.', 'spending', 'g', 'phone', 'hard', '.', 'time', 'said', 'eff', '.', 'phone', 'brand', 'new', ',', 'works', 'flawlessly', ',', 'everything', 'ever', 'wanted', 'old', 'phone', '.', ""we're"", 'verizon', 'phone', 'came', 'unlocked', '.', 'took', 'little', 'long', 'phone', 'needed', 'apple', 'update', 'hour', 'running', '.', 'fence', 'getting', '""', 'refurbished', '""', 'iphone', '15', 'pro', 'max', 'condition', ',', 'functionality', 'network', 'issues', '.', 'experience', 'great', '💯', '.', 'read']",14515200000000000,18/06/1970
459,iPhone 15 Pro Max,992.19,256,"heavily scratched on bezel and screen. also some scratches on camera bezels. battery condition only 84% of new with 233 cycles - thought at least it would be a new battery. only included accessory is a cheap aftermarket usb-a cord (not even a c-type so useless with any of my chargers).
read more",1970-07-10,1,the United States,en,"['heavily', 'scratched', 'bezel', 'screen', '.', 'also', 'scratches', 'camera', 'bezels', '.', 'battery', 'condition', '84', '%', 'new', '233', 'cycles', '-', 'thought', 'least', 'would', 'new', 'battery', '.', 'included', 'accessory', 'cheap', 'aftermarket', 'usb-a', 'cord', '(', 'even', 'c-type', 'useless', 'chargers', ')', '.', 'read']",16416000000000000,10/07/1970
460,iPhone 15 Pro Max,992.19,256,"i bought the refurbished iphone 15 pro max on amazon, and at first, i had some concerns because it had a 3.8-star rating. when i looked at the reviews, most of the complaints were about minor issues like small scratches or the charger not being original. however, i decided to go for it since it was a premium refurbished item, and some reviews mentioned that they had good experiences with battery conditions of 98% or higher, with only the occasional replaced part.i went ahead and ordered it, and it turned out to be one of the smartest purchases i’ve made. the iphone arrived in perfect condition, with no scratches at all, and only 25 charge cycles, meaning the battery is practically at 100%. i connected it to utool, and it gave me a score of 100, showing that all the parts are original. it feels like a brand-new phone, as if i just took it out of its original box. i would definitely buy another premium refurbished iphone in the future.
read more",1970-08-01,5,the United States,en,"['bought', 'refurbished', 'iphone', '15', 'pro', 'max', 'amazon', ',', 'first', ',', 'concerns', '3.8-', 'star', 'rating', '.', 'looked', 'reviews', ',', 'complaints', 'minor', 'issues', 'like', 'small', 'scratches', 'charger', 'original', '.', 'however', ',', 'decided', 'go', 'since', 'premium', 'refurbished', 'item', ',', 'reviews', 'mentioned', 'good', 'experiences', 'battery', 'conditions', '98', '%', 'higher', ',', 'occasional', 'replaced', 'part', '.', 'went', 'ahead', 'ordered', ',', 'turned', 'one', 'smartest', 'purchases', '’', 'made', '.', 'iphone', 'arrived', 'perfect', 'condition', ',', 'scratches', ',', '25', 'charge', 'cycles', ',', 'meaning', 'battery', 'practically', '100', '%', '.', 'connected', 'utool', ',', 'gave', 'score', '100', ',', 'showing', 'parts', 'original', '.', 'feels', 'like', 'brand-new', 'phone', ',', 'took', 'original', 'box', '.', 'would', 'definitely', 'buy', 'another', 'premium', 'refurbished', 'iphone', 'future', '.', 'read']",18316800000000000,01/08/1970
461,iPhone 15 Pro Max,992.19,256,"this phone was absolutely flawless minus one tiny micro scratch on the screen you can’t see without a flashlight. the battery was basically brand new at 100% with only 15 charge cycles. i had no trouble setting up the phone. it was basically like buying a brand new iphone directly from apple. i’ve had no trouble with the performance doing day-to-day operations like a doom scrolling on tiktok or watching videos on youtube. i’ve seen some bad reviews when it comes to buying amazon certified refurbished however, this was an excellent value for the money as the phone was basically brand new.
read more",1970-07-11,5,the United States,en,"['phone', 'absolutely', 'flawless', 'minus', 'one', 'tiny', 'micro', 'scratch', 'screen', '’', 'see', 'without', 'flashlight', '.', 'battery', 'basically', 'brand', 'new', '100', '%', '15', 'charge', 'cycles', '.', 'trouble', 'setting', 'phone', '.', 'basically', 'like', 'buying', 'brand', 'new', 'iphone', 'directly', 'apple', '.', '’', 'trouble', 'performance', 'day-to-day', 'operations', 'like', 'doom', 'scrolling', 'tiktok', 'watching', 'videos', 'youtube', '.', '’', 'seen', 'bad', 'reviews', 'comes', 'buying', 'amazon', 'certified', 'refurbished', 'however', ',', 'excellent', 'value', 'money', 'phone', 'basically', 'brand', 'new', '.', 'read']",16502400000000000,11/07/1970
462,iPhone 15 Pro Max,992.19,256,"i’m somewhat skeptical about pre-owned items, but after few weeks this phone is perfect. looks brand new, no scratches, chips, dents, everything functions perfectly. it did not come an adapter(as expected), has a new charging cable that works, and arrived in an amazon renewed box. the battery health is at 100%. the price is reasonable (less than a “new” phone.) i would not hesitate to buy again in the future.
read more",1970-07-19,5,the United States,en,"['’', 'somewhat', 'skeptical', 'pre-owned', 'items', ',', 'weeks', 'phone', 'perfect', '.', 'looks', 'brand', 'new', ',', 'scratches', ',', 'chips', ',', 'dents', ',', 'everything', 'functions', 'perfectly', '.', 'come', 'adapter', '(', 'expected', ')', ',', 'new', 'charging', 'cable', 'works', ',', 'arrived', 'amazon', 'renewed', 'box', '.', 'battery', 'health', '100', '%', '.', 'price', 'reasonable', '(', 'less', '“', 'new', '”', 'phone', '.', ')', 'would', 'hesitate', 'buy', 'future', '.', 'read']",17193600000000000,19/07/1970
463,iPhone 15 Pro Max,992.19,256,"1tb blue 15 pro max - manufactured july 2023,  first used september 2023,  original battery,  63 cycle count, screen was replaced last december using genuine apple parts, small scuffs on the corners revealing the base metal. not bad not great! i'll probably keep it unless i encounter performance issues.
read more",1970-07-23,4,the United States,en,"['1tb', 'blue', '15', 'pro', 'max', '-', 'manufactured', 'july', '2023', ',', 'first', 'used', 'september', '2023', ',', 'original', 'battery', ',', '63', 'cycle', 'count', ',', 'screen', 'replaced', 'last', 'december', 'using', 'genuine', 'apple', 'parts', ',', 'small', 'scuffs', 'corners', 'revealing', 'base', 'metal', '.', 'bad', 'great', '!', ""i'll"", 'probably', 'keep', 'unless', 'encounter', 'performance', 'issues', '.', 'read']",17539200000000000,23/07/1970
464,iPhone 15 Pro Max,992.19,256,"i bought a renewed iphone from amazon, but it was a frustrating experience. from the start, the phone constantly rebooted on its own. i took it to the apple store, and the genius bar ran a diagnosis. they told me the phone’s logic board was malfunctioning, which was a serious issue.because of this, i had no choice but to return the phone. while i appreciate the option to buy renewed products, this one unfortunately didn’t meet expectations. i hope future customers have a better experience, but i can’t recommend this particular item.
read more",1970-06-24,1,the United States,en,"['bought', 'renewed', 'iphone', 'amazon', ',', 'frustrating', 'experience', '.', 'start', ',', 'phone', 'constantly', 'rebooted', '.', 'took', 'apple', 'store', ',', 'genius', 'bar', 'ran', 'diagnosis', '.', 'told', 'phone', '’', 'logic', 'board', 'malfunctioning', ',', 'serious', 'issue.because', ',', 'choice', 'return', 'phone', '.', 'appreciate', 'option', 'buy', 'renewed', 'products', ',', 'one', 'unfortunately', '’', 'meet', 'expectations', '.', 'hope', 'future', 'customers', 'better', 'experience', ',', '’', 'recommend', 'particular', 'item', '.', 'read']",15033600000000000,24/06/1970
465,iPhone 15 Pro Max,992.19,256,"got the 15 pro max as an upgrade from the 12 mini initial thoughts  are amazing!!! 100% battery heath remaining and flawless looks brand new and performs as brand new as well.  the ""premium"" rating  is the way to go. if you buy one you can save $200+ off the brand new price from apple very happy with it so far
read more",1970-07-20,5,the United States,en,"['got', '15', 'pro', 'max', 'upgrade', '12', 'mini', 'initial', 'thoughts', 'amazing', '!', '!', '!', '100', '%', 'battery', 'heath', 'remaining', 'flawless', 'looks', 'brand', 'new', 'performs', 'brand', 'new', 'well', '.', '""', 'premium', '""', 'rating', 'way', 'go', '.', 'buy', 'one', 'save', '$', '200', '+', 'brand', 'new', 'price', 'apple', 'happy', 'far', 'read']",17280000000000000,20/07/1970
466,iPhone 14 Plus,599.97,128,"this phone came in perfect condition, there is nothing wrong with the phone, straight talk said it’s not compatible with the phone which is crazy but i’m changing my carrier because the phone is great.
read more",1970-10-14,5,the United States,en,"['phone', 'came', 'perfect', 'condition', ',', 'nothing', 'wrong', 'phone', ',', 'straight', 'talk', 'said', '’', 'compatible', 'phone', 'crazy', '’', 'changing', 'carrier', 'phone', 'great', '.', 'read']",24710400000000000,14/10/1970
467,iPhone 14 Plus,599.97,128,"great phone. battery life is amazing
read more",1970-09-11,5,the United States,en,"['great', 'phone', '.', 'battery', 'life', 'amazing', 'read']",21859200000000000,11/09/1970
468,iPhone 14 Plus,599.97,128,"this is my first and likely last time buying refurbished. the front facing camera didn’t work and would glitch and not take photos. my understanding in buying a refurbished device was that it underwent testing to ensure everything worked. as a busy mom with young children, having a good quality camera is an essential. i am understandably disappointed and in the process of returning this device.
read more",1970-12-06,1,the United States,en,"['first', 'likely', 'last', 'time', 'buying', 'refurbished', '.', 'front', 'facing', 'camera', '’', 'work', 'would', 'glitch', 'take', 'photos', '.', 'understanding', 'buying', 'refurbished', 'device', 'underwent', 'testing', 'ensure', 'everything', 'worked', '.', 'busy', 'mom', 'young', 'children', ',', 'good', 'quality', 'camera', 'essential', '.', 'understandably', 'disappointed', 'process', 'returning', 'device', '.', 'read']",29289600000000000,06/12/1970
469,iPhone 14 Plus,599.97,128,"it’s not compatible with my service the phone constantly dropping into sos for no reason at all worse phone i brought off of amazon my phone company even restarted the esim i’m returning item soon
read more",1971-01-02,1,the United States,en,"['’', 'compatible', 'service', 'phone', 'constantly', 'dropping', 'sos', 'reason', 'worse', 'phone', 'brought', 'amazon', 'phone', 'company', 'even', 'restarted', 'esim', '’', 'returning', 'item', 'soon', 'read']",31622400000000000,02/01/1971
470,iPhone 13 Pro Max,605.0,128,"i ordered a refurbished phone in good condition and it exceeded my expectations! the phone is basically brand new with over 90% battery life and 1-2 extremely minor scratches that are covered by a case. the phone works fantastically and i highly recommend going this route to get a great phone. i'm happy i did!
read more",1972-03-18,5,the United States,en,"['ordered', 'refurbished', 'phone', 'good', 'condition', 'exceeded', 'expectations', '!', 'phone', 'basically', 'brand', 'new', '90', '%', 'battery', 'life', '1-2', 'extremely', 'minor', 'scratches', 'covered', 'case', '.', 'phone', 'works', 'fantastically', 'highly', 'recommend', 'going', 'route', 'get', 'great', 'phone', '.', ""i'm"", 'happy', '!', 'read']",69724800000000000,18/03/1972
471,iPhone 13 Pro Max,605.0,128,"stated that's its gsm unlocked but it's not phone locked to t-mobile
read more",1972-08-25,1,the United States,en,"['stated', ""that's"", 'gsm', 'unlocked', 'phone', 'locked', 't-mobile', 'read']",83548800000000000,25/08/1972
472,iPhone 13 Pro Max,605.0,128,"super happy so far.  looks new, and battery health is 100%
read more",1972-05-18,5,the United States,en,"['super', 'happy', 'far', '.', 'looks', 'new', ',', 'battery', 'health', '100', '%', 'read']",74995200000000000,18/05/1972
473,iPhone 13 Pro Max,615.0,256,"it is what is they says . it complies as the description. it is a good 2nd hand iphone. it’s like new.  i check everything especially battery life time capacity’s. it is good  👍 91% so over all the sellers did an excellent job. 10 star
read more",1972-05-21,5,the United States,en,"['says', '.', 'complies', 'description', '.', 'good', '2nd', 'hand', 'iphone', '.', '’', 'like', 'new', '.', 'check', 'everything', 'especially', 'battery', 'life', 'time', 'capacity', '’', '.', 'good', '👍', '91', '%', 'sellers', 'excellent', 'job', '.', '10', 'star', 'read']",75254400000000000,21/05/1972
474,iPhone 13 Pro Max,615.0,256,"no scratches, battery was 96% health. cant beat that. for the price. its a obviously “renewed” phone but looks and works like new!! couldn’t be happier.
read more",1971-10-30,5,the United States,en,"['scratches', ',', 'battery', '96', '%', 'health', '.', 'cant', 'beat', '.', 'price', '.', 'obviously', '“', 'renewed', '”', 'phone', 'looks', 'works', 'like', 'new', '!', '!', '’', 'happier', '.', 'read']",57628800000000000,30/10/1971
475,iPhone 13 Pro Max,615.0,256,"i believe it was stollen, i cannot change carriers because it says there is money owed on it.don't get scammed.
read more",1972-06-26,1,the United States,en,"['believe', 'stollen', ',', 'cannot', 'change', 'carriers', 'says', 'money', 'owed', 'it.don', ""'"", 'get', 'scammed', '.', 'read']",78364800000000000,26/06/1972
476,iPhone 13 Pro Max,615.0,256,"i received a phone that was blacklisted as lost/stolen. phone was icloud unlocked and it was for at&t but the fact it was blacklisted and sold is the reason i gave it a one star.
read more",1971-05-20,1,the United States,en,"['received', 'phone', 'blacklisted', 'lost', '/', 'stolen', '.', 'phone', 'icloud', 'unlocked', '&', 'fact', 'blacklisted', 'sold', 'reason', 'gave', 'one', 'star', '.', 'read']",43545600000000000,20/05/1971
477,iPhone 13 Pro Max,615.0,256,"i hope i find you good, i just want to let you know i find my iphone 13 pro max the phone it good so far, but i'm  not happy because i buy iphone 13 pro max with screen protector but in my package no screenprotect why?my phone now is not safe because no screen protector. please help me to find my screen protector please.thanks
read more",1972-05-04,1,the United States,en,"['hope', 'find', 'good', ',', 'want', 'let', 'know', 'find', 'iphone', '13', 'pro', 'max', 'phone', 'good', 'far', ',', ""i'm"", 'happy', 'buy', 'iphone', '13', 'pro', 'max', 'screen', 'protector', 'package', 'screenprotect', '?', 'phone', 'safe', 'screen', 'protector', '.', 'please', 'help', 'find', 'screen', 'protector', 'please.thanks', 'read']",73785600000000000,04/05/1972
478,iPhone 12 mini,219.78,256,"the back and screen where damage free. the battery had 100% charging capacity. the frame had only minor cosmetic imperfections.
read more",1972-05-26,5,the United States,en,"['back', 'screen', 'damage', 'free', '.', 'battery', '100', '%', 'charging', 'capacity', '.', 'frame', 'minor', 'cosmetic', 'imperfections', '.', 'read']",75686400000000000,26/05/1972
479,iPhone 12 mini,219.78,256,"this product is as described. i received it in great condition; no scratches or damages. also easy to set up and migrate old phone data. i have been using it regularly for a week and no issues.
read more",1971-09-22,5,the United States,en,"['product', 'described', '.', 'received', 'great', 'condition', ';', 'scratches', 'damages', '.', 'also', 'easy', 'set', 'migrate', 'old', 'phone', 'data', '.', 'using', 'regularly', 'week', 'issues', '.', 'read']",54345600000000000,22/09/1971
480,iPhone 12 mini,219.78,256,"this is an update...the camera does not focus and makes a static crackle sound when attempting to use. very disappointed especially since he likes to take a lot of pictures. did not know this as he did not take pictures prior to his trip to europe. purchased this for my son who needed a new phone prior to traveling to europe. it said 2 day prime delivery but arrived in 4 only 1 day prior to his departure. the phone itself looks to be in very good condition and i can't comment on anything else at this point since it he did not have much of a chance to use it prior to his departure.
read more",1971-10-25,1,the United States,en,"['update', '...', 'camera', 'focus', 'makes', 'static', 'crackle', 'sound', 'attempting', 'use', '.', 'disappointed', 'especially', 'since', 'likes', 'take', 'lot', 'pictures', '.', 'know', 'take', 'pictures', 'prior', 'trip', 'europe', '.', 'purchased', 'son', 'needed', 'new', 'phone', 'prior', 'traveling', 'europe', '.', 'said', '2', 'day', 'prime', 'delivery', 'arrived', '4', '1', 'day', 'prior', 'departure', '.', 'phone', 'looks', 'good', 'condition', ""can't"", 'comment', 'anything', 'else', 'point', 'since', 'much', 'chance', 'use', 'prior', 'departure', '.', 'read']",57196800000000000,25/10/1971
481,iPhone 12 mini,219.78,256,"read all of the review!!!i purchased the phone due to an upcoming trip out of country that i needed an unlocked phone for. phone arrived on time, had 93% battery life, and functioned as expected, at a glance for the most part.however, i thought the listing stated that it came with original power cord and wall adapter. it did not, it came with an amazon basics cord and adapter. which did not work and function, no big deal, gladly i already had a lightning charging cable from my previous phone.i'm not done.same day as i receive the phone i put it in a new case with a screen protector. today, 2 days after receiving the phone i went to make a mobile deposit with my bank, the camera wouldn't focus on my check to make the deposit. i diagnose the problem, reset the phone, etc. the rear facing camera was broken straight out of box.i paid $355.10 for a phone with only ""cosmetic damage"" and now i have to pay an extra $129 to replace the camera.  the listing lied to the customer. do not buy premium refurbised. get a cheaper one and get it repaired. it'll be  cheaper than the asking price here on amazon.
read more",1972-10-18,2,the United States,en,"['read', 'review', '!', '!', '!', 'purchased', 'phone', 'due', 'upcoming', 'trip', 'country', 'needed', 'unlocked', 'phone', '.', 'phone', 'arrived', 'time', ',', '93', '%', 'battery', 'life', ',', 'functioned', 'expected', ',', 'glance', 'part.however', ',', 'thought', 'listing', 'stated', 'came', 'original', 'power', 'cord', 'wall', 'adapter', '.', ',', 'came', 'amazon', 'basics', 'cord', 'adapter', '.', 'work', 'function', ',', 'big', 'deal', ',', 'gladly', 'already', 'lightning', 'charging', 'cable', 'previous', 'phone', '.', ""i'm"", 'done.same', 'day', 'receive', 'phone', 'put', 'new', 'case', 'screen', 'protector', '.', 'today', ',', '2', 'days', 'receiving', 'phone', 'went', 'make', 'mobile', 'deposit', 'bank', ',', 'camera', 'focus', 'check', 'make', 'deposit', '.', 'diagnose', 'problem', ',', 'reset', 'phone', ',', 'etc', '.', 'rear', 'facing', 'camera', 'broken', 'straight', 'box', '.', 'paid', '$', '355.10', 'phone', '""', 'cosmetic', 'damage', '""', 'pay', 'extra', '$', '129', 'replace', 'camera', '.', 'listing', 'lied', 'customer', '.', 'buy', 'premium', 'refurbised', '.', 'get', 'cheaper', 'one', 'get', 'repaired', '.', ""it'll"", 'cheaper', 'asking', 'price', 'amazon', '.', 'read']",88214400000000000,18/10/1972
482,iPhone 12 mini,219.78,256,"this phone replaced my iphone x because i wanted a phone that fit my hands better. it fit the bill and i’m pleased with my purchase.
read more",1971-11-05,4,the United States,en,"['phone', 'replaced', 'iphone', 'x', 'wanted', 'phone', 'fit', 'hands', 'better', '.', 'fit', 'bill', '’', 'pleased', 'purchase', '.', 'read']",58147200000000000,05/11/1971
483,iPhone 12 mini,219.78,256,"main board went bad so i had to return it.
read more",1971-03-07,3,the United States,en,"['main', 'board', 'went', 'bad', 'return', '.', 'read']",37152000000000000,07/03/1971
484,iPhone 12 mini,219.78,256,"phone designed to not work after a couple months. i returned the phone and they will not refund your purchase.
read more",1972-02-24,1,the United States,en,"['phone', 'designed', 'work', 'couple', 'months', '.', 'returned', 'phone', 'refund', 'purchase', '.', 'read']",67737600000000000,24/02/1972
485,iPhone 15 Pro Max,1429.96,256,"happy with the product. though bugger than anticipated.
read more",1970-03-29,5,the United States,en,"['happy', 'product', '.', 'though', 'bugger', 'anticipated', '.', 'read']",7516800000000000,29/03/1970
486,iPhone 15 Pro Max,1429.96,256,"most storage. just a bit larger then my last iphone but still fits in my yoga pants pocket.
read more",1970-01-01,5,the United States,en,"['storage', '.', 'bit', 'larger', 'last', 'iphone', 'still', 'fits', 'yoga', 'pants', 'pocket', '.', 'read']",0,01/01/1970
487,iPhone 15 Pro Max,1429.96,256,"this is an incredible iphone! i have had iphones starting with version 3. the incredible zoom on the max is worth the extra cost for the max alone. add a smallrig mobile video kit to it and you have a photo powerhouse. i love the big screen to see what i am taking.smallrig: https://amzn.to/3x3ln31because the smallrig case is thick you might need a cable extension depending on the charger cable you use. this one is the ultimate in price and features:cable: https://amzn.to/3rajc9xthe led lights you can add to the smallrig are awesome. i use mine a lot for product photography. you have a studio in the palms of your hands! you can mount them in your studio also.led: https://amzn.to/3kqyeosthere is a super cool hard drive enclosure for the iphone i hope to get soon to shoot pro video. it magnetically attaches to the back of the iphone. amazing.https://amzn.to/4bfocltif this review helps let me know…
read more",1970-04-04,5,the United States,en,"['incredible', 'iphone', '!', 'iphones', 'starting', 'version', '3', '.', 'incredible', 'zoom', 'max', 'worth', 'extra', 'cost', 'max', 'alone', '.', 'add', 'smallrig', 'mobile', 'video', 'kit', 'photo', 'powerhouse', '.', 'love', 'big', 'screen', 'see', 'taking.smallrig', ':', 'https://amzn.to/3x3ln31because', 'smallrig', 'case', 'thick', 'might', 'need', 'cable', 'extension', 'depending', 'charger', 'cable', 'use', '.', 'one', 'ultimate', 'price', 'features', ':', 'cable', ':', 'https://amzn.to/3rajc9xthe', 'led', 'lights', 'add', 'smallrig', 'awesome', '.', 'use', 'mine', 'lot', 'product', 'photography', '.', 'studio', 'palms', 'hands', '!', 'mount', 'studio', 'also.led', ':', 'https://amzn.to/3kqyeosthere', 'super', 'cool', 'hard', 'drive', 'enclosure', 'iphone', 'hope', 'get', 'soon', 'shoot', 'pro', 'video', '.', 'magnetically', 'attaches', 'back', 'iphone', '.', 'amazing.https', ':/', '/', 'amzn.to/4bfocltif', 'review', 'helps', 'let', 'know', '…', 'read']",8035200000000000,04/04/1970
488,iPhone 15 Pro Max,1429.96,256,"i love my iphone. i've had great experiences with multiple iphones. i have almost nothing bad to say about iphones.so, why the 1-star review? iphone theft & loss insurance, which is offered with virtually every iphone purchase. just don't do it. it's a waste of money. don't take my word for it, search google for iphone theft & loss scam.here's the deal: apple farmed out this plan to the aig insurance company. they are not a good insurance company (once again, don't take my word for it, search aig is a terrible company and you'll get endless stories about the terrible workplace culture, how they helped trigger the great recession, and how they lie/cheat/steal on things like iphone theft & loss).while there are plenty of stories out there for your reading displeasure, i'll recount my daughter's - which is identical to thousands of others. she had her phone stolen while out at a bar. she realized within moments that it was gone, so she used another device for find my phone and saw that it was already on moving away from her location. she immediately contacted apple and they told her to follow their recommended steps in case of theft, which includes locking the phone. by the time she finished this, the phone had disappeared (the thief likely turned it off).the next day she filed a claim under theft & loss. it was denied because aig requires that find my phone be on for the ""entirety of the claims process."" so, her insurance was ""voided"" by the thief doing what they usually do - turning off the phone so that the actual owner can't find it. same will almost certainly happen if you drop it in a lake or have it run out of juice after being misplaced.buying theft & loss coverage from apple is literally just giving aig money for something they most likely won't honor. sure, it's only a few bucks a month, but if you're going to throw money away, do it on something less frustrating.
read more",1970-04-30,1,the United States,en,"['love', 'iphone', '.', ""i've"", 'great', 'experiences', 'multiple', 'iphones', '.', 'almost', 'nothing', 'bad', 'say', 'iphones.so', ',', '1', '-', 'star', 'review', '?', 'iphone', 'theft', '&', 'loss', 'insurance', ',', 'offered', 'virtually', 'every', 'iphone', 'purchase', '.', '.', 'waste', 'money', '.', 'take', 'word', ',', 'search', 'google', 'iphone', 'theft', '&', 'loss', 'scam.here', ""'"", 'deal', ':', 'apple', 'farmed', 'plan', 'aig', 'insurance', 'company', '.', 'good', 'insurance', 'company', '(', ',', 'take', 'word', ',', 'search', 'aig', 'terrible', 'company', 'get', 'endless', 'stories', 'terrible', 'workplace', 'culture', ',', 'helped', 'trigger', 'great', 'recession', ',', 'lie', '/', 'cheat', '/', 'steal', 'things', 'like', 'iphone', 'theft', '&', 'loss', ')', '.', 'plenty', 'stories', 'reading', 'displeasure', ',', ""i'll"", 'recount', ""daughter's"", '-', 'identical', 'thousands', 'others', '.', 'phone', 'stolen', 'bar', '.', 'realized', 'within', 'moments', 'gone', ',', 'used', 'another', 'device', 'find', 'phone', 'saw', 'already', 'moving', 'away', 'location', '.', 'immediately', 'contacted', 'apple', 'told', 'follow', 'recommended', 'steps', 'case', 'theft', ',', 'includes', 'locking', 'phone', '.', 'time', 'finished', ',', 'phone', 'disappeared', '(', 'thief', 'likely', 'turned', ')', '.', 'next', 'day', 'filed', 'claim', 'theft', '&', 'loss', '.', 'denied', 'aig', 'requires', 'find', 'phone', '""', 'entirety', 'claims', 'process', '.', '""', ',', 'insurance', '""', 'voided', '""', 'thief', 'usually', '-', 'turning', 'phone', 'actual', 'owner', ""can't"", 'find', '.', 'almost', 'certainly', 'happen', 'drop', 'lake', 'run', 'juice', 'misplaced.buying', 'theft', '&', 'loss', 'coverage', 'apple', 'literally', 'giving', 'aig', 'money', 'something', 'likely', 'honor', '.', 'sure', ',', 'bucks', 'month', ',', 'going', 'throw', 'money', 'away', ',', 'something', 'less', 'frustrating', '.', 'read']",10281600000000000,30/04/1970
